2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:24:47,531 [ INFO] [] [MultiMainDialogue] Starting again
2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:24:47,531 [ INFO] [] [MultiMainDialogue] connectServer closed
2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:24:47,703 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:24:47,703 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:24:47,703 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:24:47,828 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:24:47,828 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:24:49,546 [ INFO] [] [CommandFilter] Command object fetched ls
2013-11-22 16:24:49,578 [ INFO] [] [SshController] Executing commandls
2013-11-22 16:24:49,578 [ INFO] [] [SshController] Executing commandls
2013-11-22 16:24:50,593 [ INFO] [] [SshController] OutputCopy of ar.txt
ar.txt

2013-11-22 16:24:50,593 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:24:50,593 [ INFO] [] [SshController] completeres Copy of ar.txt
ar.txt

2013-11-22 16:24:50,593 [ INFO] [] [SshController] Command Response sending [localhost]Copy of ar.txt
[localhost]ar.txt
2013-11-22 16:24:50,593 [ INFO] [] [ConsoleController] Response received [localhost]Copy of ar.txt
[localhost]ar.txt
2013-11-22 16:24:50,593 [ INFO] [] [SshController] OutputApplication Data
Cookies
Desktop
Favorites
IECompatCache
IETldCache
IdeaProjects
InstallAnywhere
JavaSnoop.properties
Local Settings
My Documents
NTUSER.DAT
NTUSER.DAT.LOG
NetHood
PrintHood
PrivacIE
Recent
SendTo
Start Menu
StrutsConsole.cfg
Templates
default-soapui-workspace.xml
gcviewer.properties
hsperfdata_hutchuk
mm.cfg
mm_backup.cfg
ntuser.ini
ntuser.pol
soapui-settings.xml
studio-rcp-workspace
tailcheck.txt
test.h2.db
workspace

2013-11-22 16:24:50,593 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:24:50,593 [ INFO] [] [SshController] completeres Application Data
Cookies
Desktop
Favorites
IECompatCache
IETldCache
IdeaProjects
InstallAnywhere
JavaSnoop.properties
Local Settings
My Documents
NTUSER.DAT
NTUSER.DAT.LOG
NetHood
PrintHood
PrivacIE
Recent
SendTo
Start Menu
StrutsConsole.cfg
Templates
default-soapui-workspace.xml
gcviewer.properties
hsperfdata_hutchuk
mm.cfg
mm_backup.cfg
ntuser.ini
ntuser.pol
soapui-settings.xml
studio-rcp-workspace
tailcheck.txt
test.h2.db
workspace

2013-11-22 16:24:50,593 [ INFO] [] [SshController] Command Response sending [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace
2013-11-22 16:24:50,593 [ INFO] [] [ConsoleController] Response received [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
